project_id,date,weather_delay_hours
1121,2008-08-31,2
1121,2008-09-30,1
1121,2008-10-30,0
1121,2008-11-29,0
1121,2008-12-09,1
1121,2009-01-08,3
1121,2009-02-07,1
1121,2009-03-05,0
1121,2009-04-04,1
1121,2009-05-04,2
1121,2009-06-03,2
1121,2009-07-03,1
1121,2009-07-11,2
1121,2009-08-10,5
1121,2009-09-09,0
1121,2009-10-09,1
1121,2009-10-27,1
1121,2009-11-26,0
1121,2009-12-26,0
1121,2010-01-25,1
1122,2022-02-09,2
1122,2022-03-11,2
1122,2022-04-10,0
1122,2022-05-10,3
1122,2022-05-22,4
1122,2022-06-21,2
1122,2022-07-21,1
1122,2022-08-20,1
1122,2022-08-23,1
1122,2022-09-22,1
1122,2022-10-22,0
1122,2022-11-21,0
1122,2022-12-12,1
1122,2023-01-11,3
1122,2023-02-10,0
1122,2023-03-12,1
1122,2023-03-21,0
1122,2023-04-20,1
1122,2023-05-20,4
1122,2023-06-19,2
1123,2014-02-16,3
1123,2014-03-18,0
1123,2014-04-17,1
1123,2014-04-20,2
1123,2014-05-20,1
1123,2014-06-19,2
1123,2014-06-22,2
1123,2014-07-22,0
1123,2014-08-07,1
1123,2014-09-06,2
1123,2014-09-26,0
1123,2014-10-26,3
1123,2014-11-25,0
1124,2021-05-22,1
1124,2021-06-21,2
1124,2021-07-21,1
1124,2021-08-20,1
1124,2021-09-17,1
1124,2021-10-17,1
1124,2021-11-16,0
1124,2021-12-16,1
1124,2022-01-15,2
1124,2022-02-14,1
1124,2022-02-16,4
1124,2022-03-18,0
1124,2022-04-17,2
1124,2022-05-17,3
1124,2022-06-08,0
1124,2022-07-08,2
1124,2022-08-07,0
1124,2022-09-06,2
1124,2022-10-06,0
1124,2022-10-14,2
1124,2022-11-13,2
1124,2022-12-13,0
1124,2023-01-12,0
1125,2002-04-17,2
1125,2002-05-17,2
1125,2002-06-15,4
1125,2002-07-15,3
1125,2002-08-14,1
1125,2002-08-16,3
1125,2002-09-15,1
1125,2002-10-14,0
1125,2002-11-13,3
1125,2002-11-27,1
1125,2002-12-27,0
1126,2011-10-30,3
1126,2011-11-29,2
1126,2011-12-29,0
1126,2012-01-28,1
1126,2012-02-06,0
1126,2012-03-07,1
1126,2012-04-06,2
1126,2012-05-06,2
1126,2012-05-26,0
1126,2012-06-25,1
1126,2012-07-25,1
1126,2012-08-24,0
1126,2012-09-12,1
1126,2012-10-12,0
1126,2012-11-11,2
1126,2012-11-21,4
1126,2012-12-21,5
1126,2013-01-20,0
1126,2013-02-19,4
1127,1999-03-19,4
1127,1999-04-18,1
1127,1999-05-10,0
1127,1999-06-09,1
1127,1999-06-30,1
1127,1999-07-30,1
1127,1999-08-29,0
1127,1999-08-30,1
1127,1999-09-29,1
1127,1999-10-14,0
1127,1999-11-13,3
1128,2001-03-14,3
1128,2001-04-13,1
1128,2001-05-13,3
1128,2001-06-12,4
1128,2001-07-12,1
1128,2001-08-11,1
1128,2001-08-22,2
1128,2001-09-21,1
1128,2001-10-21,2
1128,2001-11-20,1
1128,2001-12-20,1
1128,2002-01-19,1
1128,2002-02-05,1
1128,2002-03-07,1
1128,2002-04-06,0
1128,2002-05-06,3
1128,2002-06-05,2
1128,2002-06-18,1
1128,2002-07-18,2
1128,2002-08-17,2
1128,2002-09-16,3
1128,2002-10-09,3
1128,2002-11-08,1
1128,2002-12-08,2
1128,2003-01-07,4
1128,2003-02-06,1
1128,2003-03-08,2
1129,2000-08-04,0
1129,2000-09-03,1
1129,2000-10-03,1
1129,2000-10-25,2
1129,2000-11-24,1
1129,2000-12-24,2
1129,2000-12-29,1
1129,2001-01-28,1
1129,2001-02-27,2
1129,2001-03-29,3
1129,2001-04-11,3
1129,2001-05-11,3
1129,2001-06-10,1
1129,2001-07-10,3
1129,2001-08-09,2
1129,2001-09-08,1
1130,1998-06-06,1
1130,1998-07-06,0
1130,1998-07-29,1
1130,1998-08-28,0
1130,1998-09-13,0
1130,1998-10-13,3
1130,1998-10-30,1
1130,1998-11-29,2
1130,1998-12-17,1
1130,1999-01-16,1
1131,2020-06-02,0
1131,2020-07-02,1
1131,2020-08-01,5
1131,2020-08-31,1
1131,2020-09-11,0
1131,2020-10-11,1
1131,2020-11-10,1
1131,2020-12-10,0
1131,2020-12-28,0
1131,2021-01-27,2
1131,2021-02-26,0
1131,2021-03-18,2
1131,2021-04-17,1
1131,2021-05-17,4
1131,2021-05-27,1
1131,2021-06-26,1
1131,2021-07-26,2
1132,2005-01-13,2
1132,2005-02-12,2
1132,2005-03-14,1
1132,2005-04-13,0
1132,2005-04-28,0
1132,2005-05-28,1
1132,2005-06-19,1
1132,2005-07-19,3
1132,2005-08-18,1
1132,2005-08-24,2
1132,2005-09-23,0
1133,2008-05-25,0
1133,2008-06-24,1
1133,2008-07-24,1
1133,2008-08-23,0
1133,2008-09-03,1
1133,2008-10-03,2
1133,2008-11-02,3
1133,2008-11-27,2
1133,2008-12-27,2
1133,2009-01-26,4
1133,2009-02-25,0
1133,2009-03-01,2
1133,2009-03-31,0
1133,2009-04-30,1
1133,2009-05-30,3
1133,2009-06-23,0
1133,2009-07-23,3
1133,2009-08-22,2
1133,2009-09-21,2
1134,1999-07-28,1
1134,1999-08-27,1
1134,1999-09-16,3
1134,1999-10-16,3
1134,1999-11-05,0
1134,1999-12-05,2
1134,2000-01-04,1
1134,2000-01-12,2
1134,2000-02-11,1
1134,2000-03-12,3
1134,2000-04-11,4
1134,2000-05-11,1
1135,2005-02-28,0
1135,2005-03-30,4
1135,2005-04-29,4
1135,2005-05-25,4
1135,2005-06-24,1
1135,2005-07-24,2
1135,2005-08-23,0
1135,2005-09-22,0
1135,2005-09-24,0
1135,2005-10-24,1
1135,2005-11-23,2
1135,2005-12-23,2
1135,2006-01-09,4
1135,2006-02-08,2
1135,2006-03-10,3
1135,2006-04-02,3
1135,2006-05-02,1
1135,2006-06-01,1
1135,2006-07-01,3
1135,2006-07-31,0
1136,2008-03-24,1
1136,2008-04-23,1
1136,2008-05-23,1
1136,2008-06-22,1
1136,2008-07-22,1
1136,2008-08-21,0
1136,2008-09-05,1
1136,2008-10-05,2
1136,2008-11-04,0
1136,2008-12-04,1
1136,2008-12-21,0
1136,2009-01-20,2
1136,2009-02-19,0
1136,2009-03-21,2
1136,2009-04-20,2
1136,2009-04-24,3
1136,2009-05-24,1
1136,2009-06-23,4
1136,2009-07-23,2
1136,2009-08-05,1
1136,2009-09-04,1
1136,2009-10-04,5
1136,2009-11-03,0
1136,2009-12-03,1
1136,2010-01-02,1
1137,2008-10-02,2
1137,2008-11-01,0
1137,2008-12-01,0
1137,2008-12-20,2
1137,2009-01-19,4
1137,2009-02-18,0
1137,2009-03-19,1
1137,2009-04-18,1
1137,2009-05-18,2
1137,2009-06-17,1
1137,2009-06-20,2
1137,2009-07-20,1
1137,2009-08-19,3
1137,2009-09-03,1
1137,2009-10-03,2
1137,2009-11-02,0
1138,2005-06-24,1
1138,2005-07-24,0
1138,2005-08-23,1
1138,2005-08-24,0
1138,2005-09-23,2
1138,2005-10-23,1
1138,2005-11-08,9
1138,2005-12-08,2
1138,2006-01-04,0
1138,2006-02-03,1
1138,2006-03-05,2
1138,2006-03-24,2
1138,2006-04-23,2
1138,2006-05-23,1
1138,2006-06-22,2
1139,2022-01-21,2
1139,2022-02-20,2
1139,2022-03-22,2
1139,2022-03-27,3
1139,2022-04-26,2
1139,2022-05-26,0
1139,2022-05-30,3
1139,2022-06-29,2
1139,2022-07-24,2
1139,2022-08-23,1
1139,2022-09-22,1
1139,2022-10-05,2
1139,2022-11-04,3
1139,2022-12-04,2
1140,2012-05-17,1
1140,2012-06-16,0
1140,2012-07-16,2
1140,2012-08-15,0
1140,2012-09-14,2
1140,2012-10-14,2
1140,2012-10-27,3
1140,2012-11-26,1
1140,2012-12-26,0
1140,2013-01-25,1
1140,2013-02-24,1
1140,2013-03-26,2
1140,2013-03-29,1
1140,2013-04-28,2
1140,2013-05-28,1
1140,2013-06-27,1
1140,2013-07-27,2
1140,2013-08-26,2
1140,2013-09-08,2
1140,2013-10-08,1
1140,2013-11-07,1
1140,2013-12-07,1
1140,2014-01-06,2
1140,2014-01-25,1
1140,2014-02-24,3
1140,2014-03-26,1
1140,2014-04-25,0
1140,2014-05-25,3
1141,2022-09-14,3
1141,2022-10-14,2
1141,2022-11-13,0
1141,2022-12-13,0
1141,2023-01-12,2
1141,2023-02-11,0
1141,2023-02-18,1
1141,2023-03-20,2
1141,2023-04-19,3
1141,2023-05-19,1
1141,2023-06-18,3
1141,2023-07-10,3
1141,2023-08-09,2
1141,2023-09-08,0
1141,2023-10-08,1
1141,2023-11-07,4
1141,2023-12-03,0
1141,2024-01-02,1
1141,2024-02-01,0
1141,2024-03-02,1
1141,2024-04-01,0
1141,2024-05-01,0
1141,2024-05-31,4
1141,2024-06-30,1
1142,2007-04-26,0
1142,2007-05-26,0
1142,2007-06-25,3
1142,2007-07-25,0
1142,2007-08-08,5
1142,2007-09-07,1
1142,2007-10-07,3
1142,2007-10-23,2
1142,2007-11-22,0
1142,2007-12-22,1
1142,2008-01-21,0
1142,2008-02-11,0
1142,2008-03-12,2
1142,2008-04-11,0
1142,2008-05-11,3
1142,2008-05-21,0
1142,2008-06-20,1
1142,2008-07-20,2
1143,2005-11-08,1
1143,2005-12-08,3
1143,2006-01-07,1
1143,2006-02-06,1
1143,2006-02-28,1
1143,2006-03-30,4
1143,2006-04-29,2
1143,2006-05-29,1
1143,2006-06-03,1
1143,2006-07-03,1
1143,2006-08-02,2
1143,2006-09-01,0
1143,2006-09-28,1
1143,2006-10-28,1
1143,2006-11-27,2
1143,2006-12-27,0
1143,2007-01-07,2
1143,2007-02-06,2
1143,2007-03-08,3
1144,2012-03-24,3
1144,2012-04-23,1
1144,2012-05-23,2
1144,2012-06-10,1
1144,2012-07-10,0
1144,2012-08-09,0
1144,2012-09-08,0
1144,2012-09-09,2
1144,2012-10-09,2
1144,2012-11-08,0
1144,2012-12-08,1
1144,2012-12-26,0
1144,2013-01-25,0
1144,2013-02-24,2
1144,2013-03-16,2
1144,2013-04-15,0
1144,2013-05-15,4
1145,2018-10-10,3
1145,2018-11-09,0
1145,2018-12-09,0
1145,2019-01-08,0
1145,2019-02-02,3
1145,2019-03-04,0
1145,2019-04-03,2
1145,2019-05-03,0
1145,2019-05-29,1
1145,2019-06-28,3
1145,2019-07-28,1
1145,2019-08-27,0
1145,2019-09-26,1
1145,2019-10-05,2
1145,2019-11-04,2
1145,2019-12-04,2
1145,2020-01-03,2
1145,2020-02-02,0
1145,2020-02-26,1
1145,2020-03-27,4
1145,2020-04-26,3
1145,2020-05-26,2
1145,2020-06-25,2
1146,2017-10-23,1
1146,2017-11-22,7
1146,2017-12-22,1
1146,2018-01-21,4
1146,2018-01-27,0
1146,2018-02-26,1
1146,2018-03-28,3
1146,2018-04-27,2
1146,2018-05-16,0
1146,2018-06-15,0
1146,2018-07-15,2
1146,2018-08-03,1
1146,2018-09-02,1
1146,2018-10-02,3
1146,2018-10-24,3
1146,2018-11-23,3
1146,2018-12-23,0
1146,2019-01-22,0
1147,2005-03-16,3
1147,2005-04-15,2
1147,2005-05-15,5
1147,2005-06-14,0
1147,2005-07-10,1
1147,2005-08-09,1
1147,2005-09-08,1
1147,2005-10-08,2
1147,2005-10-24,3
1147,2005-11-23,1
1147,2005-12-23,2
1147,2006-01-12,1
1147,2006-02-11,1
1147,2006-03-13,2
1147,2006-04-12,2
1147,2006-05-07,0
1147,2006-06-06,2
1147,2006-07-06,1
1147,2006-08-05,1
1148,2010-11-18,0
1148,2010-12-18,1
1148,2011-01-17,0
1148,2011-02-16,1
1148,2011-02-20,1
1148,2011-03-22,1
1148,2011-04-21,4
1148,2011-05-21,1
1148,2011-06-10,5
1148,2011-07-10,0
1148,2011-08-09,1
1148,2011-09-08,1
1148,2011-10-08,0
1148,2011-11-04,1
1148,2011-12-04,1
1148,2012-01-03,2
1148,2012-02-02,1
1148,2012-02-08,0
1148,2012-03-09,1
1148,2012-04-08,2
1148,2012-05-08,2
1149,1997-11-28,5
1149,1997-12-28,0
1149,1998-01-25,1
1149,1998-02-24,0
1149,1998-03-26,3
1149,1998-04-03,1
1149,1998-05-03,3
1149,1998-05-22,4
1149,1998-06-21,1
1149,1998-07-21,3
1149,1998-08-20,3
1149,1998-09-19,2
1150,1998-06-21,3
1150,1998-07-21,1
1150,1998-08-20,1
1150,1998-09-19,2
1150,1998-10-17,1
1150,1998-11-16,2
1150,1998-12-16,2
1150,1999-01-06,1
1150,1999-02-05,2
1150,1999-03-07,0
1150,1999-04-06,1
1150,1999-04-24,2
1150,1999-05-24,1
1150,1999-06-23,1
1150,1999-07-08,3
1150,1999-08-07,1
1150,1999-09-06,1
1150,1999-10-06,0
1151,2019-05-19,2
1151,2019-06-18,0
1151,2019-07-15,2
1151,2019-08-14,1
1151,2019-09-13,0
1151,2019-09-28,3
1151,2019-10-28,1
1151,2019-11-27,2
1151,2019-12-27,1
1151,2020-01-26,2
1151,2020-01-31,2
1151,2020-03-01,4
1151,2020-03-31,0
1152,2005-01-12,1
1152,2005-02-11,1
1152,2005-03-13,1
1152,2005-04-12,1
1152,2005-05-12,0
1152,2005-05-23,0
1152,2005-06-22,0
1152,2005-07-22,1
1152,2005-08-21,0
1152,2005-09-20,2
1152,2005-10-03,0
1152,2005-11-02,1
1152,2005-12-02,1
1152,2006-01-01,2
1152,2006-01-31,1
1152,2006-03-02,1
1152,2006-03-09,1
1152,2006-04-08,1
1152,2006-05-08,4
1152,2006-06-07,1
1152,2006-07-07,3
1152,2006-07-21,1
1152,2006-08-20,1
1152,2006-09-19,2
1152,2006-10-19,0
1152,2006-11-18,0
1153,2002-08-20,1
1153,2002-09-19,2
1153,2002-10-19,2
1153,2002-11-18,3
1153,2002-11-30,2
1153,2002-12-30,1
1153,2003-01-29,2
1153,2003-02-28,0
1153,2003-03-08,1
1153,2003-04-07,2
1153,2003-05-07,1
1153,2003-06-06,5
1153,2003-07-03,1
1153,2003-08-02,1
1153,2003-09-01,1
1153,2003-10-01,0
1153,2003-10-04,3
1153,2003-11-03,1
1153,2003-12-03,1
1153,2004-01-02,1
1154,2012-01-07,1
1154,2012-02-06,3
1154,2012-03-07,1
1154,2012-04-06,2
1154,2012-04-13,1
1154,2012-05-13,3
1154,2012-06-12,2
1154,2012-07-12,1
1154,2012-07-23,1
1154,2012-08-22,0
1154,2012-09-21,4
1154,2012-10-21,2
1154,2012-11-06,0
1154,2012-12-06,2
1154,2013-01-05,0
1154,2013-02-04,0
1154,2013-02-12,0
1154,2013-03-14,1
1154,2013-04-13,2
1154,2013-05-13,3
1155,2014-01-18,1
1155,2014-02-17,2
1155,2014-03-19,3
1155,2014-04-18,2
1155,2014-05-18,6
1155,2014-06-17,1
1155,2014-06-23,1
1155,2014-07-23,3
1155,2014-08-22,1
1155,2014-09-21,3
1155,2014-10-21,3
1155,2014-11-20,1
1155,2014-12-07,2
1155,2015-01-06,3
1155,2015-02-05,2
1155,2015-03-07,0
1155,2015-04-06,1
1155,2015-04-19,2
1155,2015-05-19,5
1155,2015-06-18,1
1155,2015-07-18,3
1155,2015-08-17,2
1155,2015-09-16,1
1155,2015-10-15,0
1155,2015-11-14,1
1155,2015-12-14,2
1155,2016-01-13,1
1155,2016-02-12,0
1155,2016-03-13,2
1156,2017-08-19,1
1156,2017-09-18,1
1156,2017-10-18,0
1156,2017-11-10,0
1156,2017-12-10,2
1156,2018-01-09,1
1156,2018-02-08,3
1156,2018-02-16,4
1156,2018-03-18,0
1156,2018-04-17,1
1156,2018-05-17,0
1156,2018-06-07,1
1156,2018-07-07,4
1156,2018-08-06,3
1156,2018-08-14,1
1156,2018-09-13,2
1156,2018-10-13,2
1156,2018-11-12,0
1157,2009-05-29,2
1157,2009-06-28,0
1157,2009-07-28,2
1157,2009-08-06,2
1157,2009-09-05,0
1157,2009-10-04,1
1157,2009-11-03,1
1157,2009-12-03,3
1157,2010-01-02,2
1157,2010-01-05,4
1157,2010-02-04,0
1157,2010-03-04,3
1157,2010-04-03,1
1158,2003-09-08,1
1158,2003-10-08,0
1158,2003-11-07,1
1158,2003-12-07,0
1158,2003-12-18,0
1158,2004-01-17,5
1158,2004-02-16,3
1158,2004-03-17,2
1158,2004-04-16,1
1158,2004-04-17,2
1158,2004-05-17,2
1158,2004-06-16,3
1158,2004-07-16,2
1158,2004-07-20,3
1158,2004-08-19,0
1158,2004-09-18,2
1158,2004-10-18,0
1158,2004-11-11,1
1158,2004-12-11,1
1158,2005-01-10,2
1158,2005-02-09,1
1159,2004-11-22,0
1159,2004-12-22,0
1159,2005-01-21,2
1159,2005-02-20,2
1159,2005-03-22,0
1159,2005-03-26,1
1159,2005-04-25,1
1159,2005-05-25,2
1159,2005-06-24,3
1159,2005-07-22,1
1159,2005-08-21,1
1159,2005-09-20,2
1159,2005-10-20,3
1159,2005-11-19,5
1159,2005-11-30,0
1159,2005-12-30,2
1159,2006-01-29,4
1159,2006-02-28,5
1159,2006-03-30,1
1159,2006-04-20,3
1159,2006-05-20,0
1159,2006-06-19,1
1159,2006-07-19,0
1159,2006-08-18,0
1160,2003-10-03,0
1160,2003-11-02,0
1160,2003-12-02,3
1160,2004-01-01,0
1160,2004-01-31,2
1160,2004-02-10,2
1160,2004-03-11,1
1160,2004-04-10,0
1160,2004-05-10,0
1160,2004-06-09,0
1160,2004-07-01,2
1160,2004-07-31,0
1160,2004-08-30,1
1160,2004-09-29,0
1160,2004-10-29,1
1160,2004-11-11,3
1160,2004-12-11,2
1160,2005-01-10,0
1160,2005-02-09,1
1160,2005-03-07,1
1160,2005-04-06,3
1160,2005-05-06,2
1160,2005-06-05,2
1161,1998-07-05,4
1161,1998-08-04,2
1161,1998-08-25,2
1161,1998-09-24,1
1161,1998-10-24,1
1161,1998-10-28,2
1161,1998-11-27,1
1161,1998-12-25,4
1161,1999-01-24,0
1161,1999-02-21,0
1161,1999-03-23,1
1162,2016-05-10,1
1162,2016-06-09,0
1162,2016-07-09,1
1162,2016-08-08,2
1162,2016-09-07,1
1162,2016-09-13,1
1162,2016-10-13,0
1162,2016-11-12,0
1162,2016-12-12,0
1162,2016-12-16,1
1162,2017-01-15,0
1162,2017-02-14,3
1162,2017-03-16,3
1162,2017-04-15,2
1162,2017-05-01,1
1162,2017-05-31,1
1162,2017-06-30,0
1162,2017-07-30,1
1162,2017-08-27,2
1162,2017-09-26,1
1162,2017-10-26,3
1162,2017-11-25,0
1163,2010-02-17,3
1163,2010-03-19,0
1163,2010-04-16,2
1163,2010-05-16,0
1163,2010-06-15,1
1163,2010-06-27,2
1163,2010-07-27,3
1163,2010-08-26,3
1163,2010-09-07,0
1163,2010-10-07,2
1163,2010-11-06,2
1163,2010-11-22,2
1163,2010-12-22,1
1163,2011-01-21,2
1164,2015-03-21,1
1164,2015-04-20,3
1164,2015-05-20,3
1164,2015-06-19,0
1164,2015-07-17,1
1164,2015-08-16,2
1164,2015-09-15,2
1164,2015-10-15,1
1164,2015-11-09,2
1164,2015-12-09,2
1164,2016-01-08,1
1164,2016-02-07,2
1164,2016-02-27,2
1164,2016-03-28,0
1164,2016-04-27,1
1164,2016-05-27,1
1164,2016-06-26,3
1164,2016-06-29,0
1164,2016-07-29,1
1164,2016-08-28,3
1164,2016-09-27,2
1165,1999-12-06,2
1165,2000-01-05,1
1165,2000-02-04,3
1165,2000-03-05,2
1165,2000-03-11,2
1165,2000-04-10,4
1165,2000-05-10,3
1165,2000-06-09,0
1165,2000-07-09,0
1165,2000-07-24,3
1165,2000-08-23,3
1165,2000-09-22,1
1165,2000-10-22,3
1165,2000-10-26,1
1165,2000-11-25,2
1165,2000-12-25,0
1165,2001-01-24,2
1165,2001-02-23,2
1165,2001-02-24,0
1165,2001-03-26,1
1165,2001-04-25,0
1165,2001-05-25,2
1165,2001-06-24,2
1166,2022-03-12,1
1166,2022-04-11,4
1166,2022-05-11,1
1166,2022-06-10,0
1166,2022-07-10,2
1166,2022-07-18,0
1166,2022-08-17,1
1166,2022-09-16,2
1166,2022-10-16,2
1166,2022-10-22,3
1166,2022-11-21,0
1166,2022-12-21,0
1166,2023-01-20,1
1166,2023-02-14,2
1166,2023-03-16,2
1166,2023-04-15,3
1166,2023-05-05,0
1166,2023-06-04,3
1166,2023-07-04,1
1166,2023-08-03,1
1166,2023-09-02,3
1167,2007-08-28,0
1167,2007-09-27,2
1167,2007-10-27,0
1167,2007-11-19,1
1167,2007-12-19,0
1167,2008-01-18,0
1167,2008-02-17,1
1167,2008-03-08,2
1167,2008-04-07,2
1167,2008-05-07,1
1167,2008-06-06,1
1167,2008-07-06,3
1167,2008-07-09,2
1167,2008-08-08,5
1167,2008-09-07,0
1167,2008-10-01,2
1167,2008-10-31,1
1167,2008-11-30,1
1167,2008-12-30,1
1168,1998-07-03,1
1168,1998-08-02,1
1168,1998-09-01,1
1168,1998-09-25,3
1168,1998-10-25,2
1168,1998-11-24,1
1168,1998-12-13,0
1168,1999-01-12,2
1168,1999-02-11,0
1168,1999-03-03,2
1168,1999-04-02,1
1168,1999-05-02,0
1168,1999-06-01,0
1168,1999-06-08,0
1168,1999-07-08,3
1168,1999-08-07,3
1169,2022-01-14,2
1169,2022-02-13,0
1169,2022-03-15,3
1169,2022-04-14,1
1169,2022-05-11,5
1169,2022-06-10,0
1169,2022-07-10,0
1169,2022-08-02,2
1169,2022-09-01,2
1169,2022-10-01,2
1169,2022-10-31,2
1169,2022-11-24,2
1169,2022-12-24,1
1169,2023-01-23,0
1169,2023-02-07,0
1169,2023-03-09,2
1169,2023-04-08,2
1169,2023-05-08,3
1170,2014-09-08,0
1170,2014-10-08,0
1170,2014-11-07,0
1170,2014-12-07,3
1170,2014-12-11,2
1170,2015-01-10,4
1170,2015-02-09,1
1170,2015-03-11,0
1170,2015-03-15,1
1170,2015-04-14,1
1170,2015-05-14,0
1170,2015-06-13,1
1170,2015-06-14,2
1170,2015-07-14,1
1170,2015-08-13,1
1170,2015-09-12,4
1170,2015-09-14,2
1170,2015-10-14,0
1170,2015-11-13,2
1171,2011-04-20,2
1171,2011-05-20,3
1171,2011-06-19,0
1171,2011-07-10,1
1171,2011-08-09,2
1171,2011-09-08,0
1171,2011-09-22,2
1171,2011-10-22,1
1171,2011-11-21,1
1171,2011-12-21,2
1171,2011-12-25,1
1171,2012-01-24,0
1171,2012-02-23,1
1171,2012-03-24,1
1171,2012-04-01,2
1171,2012-05-01,3
1171,2012-05-31,1
1172,2012-11-20,1
1172,2012-12-20,0
1172,2013-01-19,0
1172,2013-02-11,0
1172,2013-03-13,4
1172,2013-04-12,1
1172,2013-05-12,2
1172,2013-05-29,2
1172,2013-06-28,1
1172,2013-07-28,0
1172,2013-08-27,2
1172,2013-09-19,1
1172,2013-10-19,4
1172,2013-11-18,4
1172,2013-12-06,2
1172,2014-01-05,2
1172,2014-02-04,2
1172,2014-03-06,3
1173,2011-09-15,3
1173,2011-10-15,2
1173,2011-11-14,1
1173,2011-12-14,1
1173,2012-01-13,3
1173,2012-02-12,4
1173,2012-02-14,1
1173,2012-03-15,0
1173,2012-04-14,0
1173,2012-05-14,3
1173,2012-06-13,0
1173,2012-06-24,2
1173,2012-07-24,1
1173,2012-08-23,2
1173,2012-09-22,0
1173,2012-10-22,1
1173,2012-11-21,1
1173,2012-11-23,1
1173,2012-12-23,1
1173,2013-01-22,2
1173,2013-02-21,1
1173,2013-03-23,0
1173,2013-04-06,2
1173,2013-05-06,2
1173,2013-06-05,2
1173,2013-07-05,2
1174,2000-06-10,1
1174,2000-07-10,1
1174,2000-08-09,1
1174,2000-09-08,0
1174,2000-09-21,3
1174,2000-10-21,0
1174,2000-11-20,1
1174,2000-12-20,2
1174,2001-01-13,3
1174,2001-02-12,4
1174,2001-03-14,2
1174,2001-04-13,1
1174,2001-05-05,1
1174,2001-06-04,2
1174,2001-07-04,0
1174,2001-08-03,3
1174,2001-08-13,0
1174,2001-09-12,2
1174,2001-10-12,2
1174,2001-11-11,1
1175,2008-01-01,5
1175,2008-01-31,5
1175,2008-03-01,5
1175,2008-03-31,1
1175,2008-04-30,2
1175,2008-05-01,0
1175,2008-05-31,2
1175,2008-06-27,2
1175,2008-07-27,0
1175,2008-08-26,2
1175,2008-09-02,1
1175,2008-10-02,1
1175,2008-11-01,0
1176,2017-11-21,2
1176,2017-12-21,1
1176,2018-01-20,0
1176,2018-02-19,0
1176,2018-02-22,1
1176,2018-03-24,3
1176,2018-04-23,1
1176,2018-05-05,1
1176,2018-06-04,3
1176,2018-07-04,0
1176,2018-07-21,3
1176,2018-08-20,1
1176,2018-09-19,3
1176,2018-09-23,1
1176,2018-10-23,1
1176,2018-11-22,3
1177,2005-12-03,2
1177,2006-01-02,2
1177,2006-02-01,2
1177,2006-03-03,5
1177,2006-03-30,1
1177,2006-04-29,4
1177,2006-05-29,1
1177,2006-06-28,0
1177,2006-07-28,4
1177,2006-08-08,1
1177,2006-09-07,0
1177,2006-10-07,2
1177,2006-11-01,0
1177,2006-12-01,1
1177,2006-12-31,0
1177,2007-01-30,2
1177,2007-03-01,0
1177,2007-03-09,2
1177,2007-04-08,2
1177,2007-05-08,1
1177,2007-06-07,2
1178,2006-12-21,1
1178,2007-01-20,3
1178,2007-02-19,0
1178,2007-03-21,2
1178,2007-04-20,4
1178,2007-05-08,2
1178,2007-06-07,0
1178,2007-07-07,1
1178,2007-08-06,0
1178,2007-09-05,4
1178,2007-09-29,1
1178,2007-10-29,1
1178,2007-11-28,2
1178,2007-12-28,1
1178,2008-01-02,0
1178,2008-02-01,3
1178,2008-03-02,3
1178,2008-04-01,1
1178,2008-04-09,0
1178,2008-05-09,1
1178,2008-06-08,1
1178,2008-07-08,4
1178,2008-08-07,0
1179,2019-08-26,1
1179,2019-09-25,0
1179,2019-10-25,1
1179,2019-11-24,2
1179,2019-12-01,0
1179,2019-12-31,3
1179,2020-01-30,3
1179,2020-02-21,1
1179,2020-03-22,3
1179,2020-04-21,1
1179,2020-05-21,1
1179,2020-06-20,1
1179,2020-06-21,0
1179,2020-07-21,0
1179,2020-08-20,0
1179,2020-09-19,0
1179,2020-10-07,3
1179,2020-11-06,2
1179,2020-12-06,0
1180,2014-08-01,2
1180,2014-08-31,1
1180,2014-09-30,1
1180,2014-10-04,1
1180,2014-11-03,0
1180,2014-11-28,3
1180,2014-12-28,2
1180,2015-01-13,4
1180,2015-02-12,3
1180,2015-03-14,3
1180,2015-03-21,5
1180,2015-04-20,2
1180,2015-05-20,2
1181,2012-08-04,3
1181,2012-09-03,2
1181,2012-10-03,2
1181,2012-11-02,1
1181,2012-11-24,0
1181,2012-12-24,2
1181,2013-01-23,0
1181,2013-02-14,4
1181,2013-03-16,1
1181,2013-04-15,0
1181,2013-05-15,1
1181,2013-06-14,0
1181,2013-06-16,1
1181,2013-07-16,1
1181,2013-08-15,1
1181,2013-09-13,0
1181,2013-10-13,1
1181,2013-11-12,1
1182,2007-03-26,1
1182,2007-04-25,0
1182,2007-05-25,3
1182,2007-06-09,2
1182,2007-07-09,2
1182,2007-08-08,1
1182,2007-08-15,1
1182,2007-09-14,0
1182,2007-10-13,1
1182,2007-11-12,0
1182,2007-12-12,0
1182,2008-01-11,0
1182,2008-01-13,2
1182,2008-02-12,1
1182,2008-03-13,2
1183,2023-11-09,0
1183,2023-12-09,0
1183,2024-01-08,2
1183,2024-02-05,1
1183,2024-03-06,3
1183,2024-04-05,0
1183,2024-05-05,1
1183,2024-05-13,2
1183,2024-06-12,2
1183,2024-07-12,2
1183,2024-07-24,0
1183,2024-08-23,1
1183,2024-09-22,0
1183,2024-10-21,2
1183,2024-11-20,0
1183,2024-12-20,1
1184,2020-10-11,0
1184,2020-11-10,3
1184,2020-12-10,1
